1666	1	5	16
1667	1	3	2
1668	0	2	17
1669	0	6	13
1670	1	3	0
1671	1	2	17
1672	1	0	10
1673	1	3	2
1674	0	2	6
1675	1	1	4
1676	1	1	14
1677	0	1	17
1678	1	2	12
1679	1	2	20
1680	1	1	4
1681	1	2	2
1682	0	2	7
1683	1	1	3
1684	1	3	12
1685	1	3	12
1686	1	2	3
1687	0	1	4
1688	1	3	5
1689	1	3	16
1690	0	2	17
1691	1	3	20
1692	1	2	12
1693	1	2	12
1694	1	2	1
1695	1	3	7
1696	0	1	4
1697	1	3	2
1698	0	2	19
1699	1	2	20
1700	0	2	4
1701	1	1	10
1702	1	1	15
1703	1	2	4
1704	0	1	4
1705	1	2	20
1706	1	5	1
1707	1	2	0
1708	1	2	0
1709	1	1	0
1710	0	1	4
1711	1	2	0
1712	1	2	0
1713	1	2	17
1714	1	2	16
1715	1	2	0
1716	0	5	6
1717	1	1	4
1718	1	1	16
1719	1	1	4
1720	1	1	19
1721	1	3	0
1722	1	3	17
1723	1	1	4
1724	1	1	19
1725	1	2	2
1726	1	3	16
1727	1	1	4
1728	1	2	7
1729	0	1	4
1730	0	1	0
1731	1	1	4
1732	1	1	14
1733	1	4	17
1734	1	1	20
1735	1	6	8
1736	1	3	20
1737	1	3	16
1738	1	6	16
1739	1	6	1
1740	1	3	7
1741	1	2	15
1742	1	3	17
1743	1	3	12
1744	1	4	0
1745	1	2	4
1746	1	2	0
1747	1	5	1
1748	1	2	2
1749	1	5	5
1750	1	3	20
1751	1	2	3
1752	1	3	6
1753	1	1	19
1754	0	1	4
1755	0	2	1
1756	1	2	4
1757	0	2	0
1758	1	2	16
1759	0	2	3
1760	1	3	0
1761	1	2	14
1762	1	3	7
1763	1	1	0
1764	1	1	4
1765	0	4	0
1766	1	2	20
1767	1	4	16
1768	1	2	17
1769	1	3	16
1770	1	2	17
1771	1	6	2
1772	1	1	4
1773	1	2	17
1774	1	2	4
1775	1	2	0
1776	1	2	20
1777	1	1	4
1778	1	1	1
1779	1	3	1
1780	0	3	0
1781	1	4	0
1782	1	1	4
1783	1	1	20
1784	1	1	4
1785	1	4	1
1786	1	1	8
1787	1	4	2
1788	1	0	10
1789	1	2	0
1790	1	1	4
1791	0	2	2
1792	1	2	4
1793	1	2	11
1794	1	1	17
1795	1	5	11
1796	1	3	7
1797	1	4	11
1798	1	3	11
1799	1	1	4
1800	0	2	6
1801	1	1	4
1802	1	2	2
1803	1	2	7
1804	1	1	4
1805	1	1	4
1806	1	1	17
1807	0	1	4
1808	0	2	14
1809	1	5	13
1810	1	6	2
1811	0	2	12
1812	0	3	6
1813	1	5	7
1814	1	0	1
1815	0	3	9
1816	1	3	1
1817	1	0	8
1818	0	3	12
1819	1	2	20
1820	1	2	20
1821	0	2	0
1822	0	3	1
1823	0	1	4
1824	1	2	7
1825	1	4	11
1826	0	2	1
1827	1	1	4
1828	1	2	16
1829	1	1	4
1830	1	1	4
1831	0	1	4
1832	1	1	17
1833	1	3	5
1834	1	2	19
1835	1	2	0
1836	1	2	2
1837	1	3	7
1838	1	1	4
1839	1	2	12
1840	1	1	0
1841	1	1	4
1842	1	2	12
1843	0	1	4
1844	1	2	2
1845	1	4	12
1846	1	1	4
1847	1	3	5
1848	1	3	7
1849	1	1	5
1850	1	2	19
1851	1	2	12
1852	1	5	0
1853	1	2	0
1854	1	1	4
1855	1	6	7
1856	1	0	10
1857	0	1	4
1858	0	2	4
1859	1	6	16
1860	1	5	16
1861	1	5	14
1862	1	1	4
1863	1	3	7
1864	0	1	1
1865	1	2	7
1866	1	5	7
1867	1	5	11
1868	1	4	14
1869	1	6	13
1870	0	4	1
1871	1	5	20
1872	1	3	7
1873	1	4	7
1874	1	3	12
1875	1	2	12
1876	0	4	20
1877	1	0	10
1878	1	2	4
1879	1	3	0
1880	1	3	2
1881	1	3	16
1882	0	5	0
1883	1	4	20
1884	1	5	17
1885	1	2	12
1886	1	6	15
1887	1	3	12
1888	1	1	14
1889	1	5	6
1890	1	4	1
1891	1	2	20
1892	0	3	0
1893	0	3	7
1894	1	3	14
1895	1	6	13
1896	0	5	2
1897	1	2	12
1898	0	4	6
1899	1	6	12
1900	1	5	7
1901	1	2	19
1902	1	3	0
1903	1	1	1
1904	0	3	20
1905	0	2	5
1906	1	3	17
1907	1	6	13
1908	1	1	4
1909	1	0	10
1910	0	1	4
1911	1	2	4
1912	1	2	17
1913	0	3	14
1914	1	5	13
1915	1	4	7
1916	1	1	10
1917	0	4	6
1918	1	0	0
1919	0	3	7
1920	1	6	12
1921	0	2	7
1922	1	3	7
1923	0	6	6
1924	1	5	7
1925	0	0	0
1926	1	3	7
1927	1	0	10
1928	0	0	10
1929	1	2	15
1930	1	2	2
1931	1	2	7
1932	1	1	19
1933	1	2	17
1934	1	0	10
1935	1	3	0
1936	1	2	11
1937	0	2	2
1938	0	3	2
1939	1	2	12
1940	1	3	17
1941	1	3	5
1942	1	1	4
1943	0	1	4
1944	1	2	20
1945	1	2	14
1946	1	2	7
1947	1	0	10
1948	1	1	17
1949	1	2	12
1950	0	1	4
1951	1	3	1
1952	0	2	2
1953	1	2	16
1954	1	0	19
1955	1	3	0
1956	0	1	4
1957	0	2	1
1958	0	5	13
1959	1	4	7
1960	0	5	3
1961	0	1	1
1962	0	5	9
1963	0	2	6
1964	1	6	17
1965	1	2	20
1966	1	5	7
1967	1	2	11
1968	0	2	3
1969	1	5	13
1970	0	2	14
1971	1	4	17
1972	1	2	1
1973	1	3	17
1974	1	1	4
1975	1	3	5
1976	1	6	6
1977	1	0	10
1978	1	6	17
1979	1	3	7
1980	1	6	1
1981	1	0	10
1982	1	2	14
1983	1	1	10
1984	1	4	12
1985	1	5	13
1986	1	2	17
1987	0	2	1
1988	1	5	6
1989	1	2	7
1990	1	2	20
1991	1	1	4
1992	1	3	17
1993	1	3	2
1994	1	2	1
1995	1	3	0
1996	1	2	0
1997	0	5	9
1998	0	3	3
1999	1	1	4
2000	1	5	1
2001	0	6	13
2002	1	0	10
2003	1	4	19
2004	1	1	4
2005	1	3	0
2006	1	5	16
2007	1	2	3
2008	0	3	7
2009	1	1	4
2010	0	3	3
2011	1	2	4
2012	1	4	0
2013	1	1	4
2014	1	1	4
2015	0	6	2
2016	1	2	17
2017	1	3	16
2018	1	5	1
2019	1	2	7
2020	1	2	0
2021	1	2	7
2022	1	1	4
2023	1	0	19
2024	1	6	13
2025	1	5	16
2026	0	2	9
2027	1	4	6
2028	0	2	12
2029	1	2	4
2030	1	3	20
2031	1	5	14
2032	0	4	20
2033	0	4	2
2034	0	1	0
2035	0	2	14
2036	1	6	14
2037	0	4	1
2038	1	5	16
2039	0	2	7
2040	0	2	20
2041	1	0	10
2042	1	2	14
2043	0	4	0
2044	0	0	0
2045	1	3	1
2046	1	0	10
2047	1	5	6
2048	0	5	0
2049	0	3	3
2050	1	3	7
2051	1	0	10
2052	1	4	11
2053	1	2	12
2054	1	5	11
2055	1	2	4
2056	1	3	1
2057	0	6	1
2058	1	3	0
2059	1	0	1
2060	1	6	1
2061	1	1	4
2062	1	2	4
2063	1	3	1
2064	1	2	6
2065	0	2	6
2066	1	5	16
2067	0	3	12
2068	1	6	15
2069	0	3	6
2070	1	4	7
2071	0	5	12
2072	0	1	4
2073	1	1	4
2074	0	2	4
2075	1	1	4
2076	1	1	0
2077	1	1	4
2078	1	0	10
2079	1	2	11
2080	1	1	17
2081	1	0	19
2082	1	1	4
2083	1	1	4
2084	1	1	0
2085	1	3	14
2086	1	2	0
2087	1	5	7
2088	1	3	17
2089	1	3	17
2090	0	3	20
2091	1	6	1
2092	1	1	0
2093	1	3	2
2094	1	6	13
2095	0	2	17
2096	1	1	5
2097	1	3	20
2098	0	1	0
2099	0	2	0
2100	1	2	16
2101	1	2	11
2102	1	3	12
2103	1	4	15
2104	1	2	1
2105	0	1	20
2106	1	2	1
2107	1	0	10
2108	1	2	16
2109	1	5	11
2110	1	6	13
2111	0	4	12
2112	1	2	6
2113	1	1	18
2114	1	3	17
2115	1	1	4
2116	1	6	13
2117	1	2	14
2118	1	3	4
2119	1	0	0
2120	1	6	13
2121	1	3	12
2122	0	3	0
2123	1	2	0
2124	1	3	3
2125	1	6	14
2126	1	1	4
2127	0	4	1
2128	1	2	5
2129	1	4	0
2130	1	2	0
2131	1	6	14
2132	0	0	10
2133	1	1	10
2134	1	5	1
2135	1	3	18
2136	0	0	10
2137	0	1	4
2138	0	5	3
2139	1	4	14
2140	0	5	16
2141	0	4	14
2142	1	1	4
2143	1	1	0
2144	1	1	10
2145	1	1	2
2146	0	1	0
2147	0	1	0
2148	1	2	0
2149	0	1	4
2150	1	6	13
2151	1	1	4
2152	1	1	16
2153	1	2	12
2154	0	0	10
2155	1	1	19
2156	0	1	3
2157	1	2	12
2158	0	5	14
2159	0	1	19
2160	0	3	2
2161	0	0	10
2162	1	1	0
2163	1	3	0
2164	1	2	7
2165	1	0	10
2166	0	2	6
2167	1	0	10
2168	1	0	0
2169	0	5	16
2170	1	3	0
2171	1	1	20
2172	1	5	13
2173	1	5	12
2174	1	2	4
2175	1	0	19
2176	0	3	20
2177	1	4	14
2178	0	2	0
2179	1	2	12
2180	1	2	0
2181	0	2	4
2182	0	6	1
2183	1	1	4
2184	1	4	17
2185	1	1	5
2186	1	4	16
2187	0	1	19
2188	1	0	10
2189	0	2	15
2190	1	1	4
2191	0	2	0
2192	1	0	10
2193	1	2	17
2194	1	0	10
2195	1	2	12
2196	0	2	1
2197	0	3	9
2198	1	0	10
2199	1	3	1
2200	1	6	20
2201	0	0	10
2202	1	4	12
2203	1	6	3
2204	0	2	7
2205	1	4	7
2206	1	1	4
2207	1	2	0
2208	1	3	7
2209	1	4	17
2210	1	4	6
2211	1	1	4
2212	0	2	0
2213	0	2	1
2214	0	2	0
2215	0	2	20
2216	1	0	10
2217	1	3	17
2218	1	2	6
2219	0	5	3
2220	1	6	17
2221	0	4	1
2222	1	2	2
2223	1	2	12
2224	1	2	5
2225	0	2	7
2226	1	5	14
2227	1	2	12
2228	1	4	0
2229	0	4	1
2230	1	5	11
2231	1	2	14
2232	0	3	3
2233	1	6	1
2234	1	0	10
2235	1	0	10
2236	0	3	6
2237	0	2	4
2238	1	1	10
2239	1	4	12
2240	1	4	5
2241	1	1	4
2242	1	4	2
2243	1	0	10
2244	1	0	10
2245	1	2	0
2246	1	4	2
2247	0	3	12
2248	1	2	5
2249	1	1	19
2250	1	3	14
2251	0	1	1
2252	0	5	0
2253	1	3	5
2254	0	3	6
2255	0	4	15
2256	0	1	4
2257	0	1	4
2258	0	6	16
2259	0	2	20
2260	1	2	5
2261	1	4	17
2262	1	2	6
2263	0	4	7
2264	1	6	13
2265	0	5	2
2266	0	6	13
2267	0	3	1
2268	0	4	0
2269	1	1	1
2270	1	5	14
2271	1	2	0
2272	1	2	6
2273	1	1	2
2274	1	6	7
2275	1	6	13
2276	0	4	9
2277	1	5	17
2278	1	5	7
2279	1	6	6
2280	1	4	11
2281	1	5	2
2282	1	3	18
2283	1	2	20
2284	0	0	10
2285	1	3	17
2286	1	6	0
2287	1	0	10
2288	0	5	1
2289	1	2	0
2290	1	4	1
2291	1	5	15
2292	0	6	3
2293	1	6	13
2294	1	4	11
2295	0	2	6
2296	1	6	13
2297	1	3	17
2298	0	1	10
2299	1	6	13
2300	0	2	12
2301	1	5	12
2302	1	5	17
2303	1	4	12
2304	1	5	20
2305	0	1	4
2306	1	2	17
2307	0	4	16
2308	0	4	0
2309	1	4	12
2310	0	2	4
2311	1	4	0
2312	0	5	6
2313	0	2	1
2314	1	6	7
2315	1	3	0
2316	0	4	9
2317	1	6	7
2318	1	3	7
2319	0	5	1
2320	1	2	7
2321	0	6	13
2322	1	3	3
2323	1	3	17
2324	0	1	4
2325	1	1	4
2326	1	1	10
2327	1	6	7
2328	0	6	15
2329	1	4	7
2330	1	6	1
2331	1	6	14
2332	1	5	6
2333	0	6	7
2334	1	5	17
2335	1	3	18
2336	1	3	17
2337	1	4	17
2338	0	6	3
2339	1	3	2
2340	1	6	1
2341	1	3	3
2342	0	4	1
2343	1	2	12
2344	1	3	16
2345	0	0	10
2346	1	3	1
2347	1	5	12
2348	1	2	8
2349	1	1	4
2350	0	2	0
2351	1	5	13
2352	0	3	9
2353	1	3	11
2354	0	4	9
2355	0	5	16
2356	0	3	14
2357	0	6	6
2358	1	6	13
2359	1	5	6
2360	1	6	7
2361	1	2	14
2362	1	5	14
2363	0	6	9
2364	1	5	7
2365	0	4	16
2366	0	2	9
2367	0	6	13
2368	1	3	14
2369	1	5	1
2370	0	3	7
2371	0	4	7
2372	1	4	7
2373	1	2	14
2374	0	5	7
2375	1	2	1
2376	1	3	0
2377	1	2	3
2378	1	1	18
2379	1	2	4
2380	0	3	9
2381	1	5	13
2382	0	2	14
2383	1	3	17
2384	0	4	2
2385	0	2	0
2386	1	2	17
2387	1	6	5
2388	1	2	16
2389	0	2	6
2390	1	5	18
2391	0	6	3
2392	1	6	13
2393	1	3	6
2394	1	3	7
2395	0	1	0
2396	0	3	11
2397	1	2	0
2398	1	3	17
2399	0	2	16
2400	1	2	4
2401	1	4	17
2402	1	1	4
2403	1	1	7
2404	1	5	8
2405	0	6	12
2406	1	3	16
2407	0	4	1
2408	0	3	9
2409	1	6	7
2410	0	3	14
2411	1	6	13
2412	0	6	7
2413	1	2	1
2414	1	2	7
2415	1	4	7
2416	1	4	1
2417	0	0	10
2418	1	2	0
2419	1	5	7
2420	1	3	7
2421	0	5	9
2422	0	4	9
2423	1	2	17
2424	0	3	14
2425	1	6	0
2426	0	2	14
2427	1	4	17
2428	1	2	2
2429	1	2	4
2430	0	2	4
2431	1	2	4
2432	1	2	4
2433	1	2	4
2434	1	2	4
2435	1	2	7
2436	1	2	4
2437	1	3	1
2438	1	4	17
2439	1	5	17
2440	0	4	6
2441	1	3	17
2442	0	3	0
2443	0	4	4
2444	1	2	0
2445	1	1	7
2446	1	2	14
2447	1	3	6
2448	1	6	13
2449	1	4	16
2450	1	4	12
2451	1	4	7
2452	1	2	7
2453	1	1	0
2454	1	3	7
2455	1	2	5
2456	1	2	0
2457	1	2	7
2458	1	5	7
2459	0	5	1
2460	1	1	4
2461	1	3	1
2462	1	2	7
2463	0	1	4
2464	1	5	6
2465	1	2	15
2466	1	0	10
2467	1	5	1
2468	1	2	4
2469	1	3	18
2470	1	5	13
2471	1	2	18
2472	1	2	12
2473	1	2	12
2474	0	2	18
2475	1	5	12
2476	1	4	0
2477	1	5	1
2478	0	2	1
2479	0	1	20
2480	1	3	14
2481	0	5	3
2482	1	6	13
2483	1	4	5
2484	1	3	14
2485	1	1	12
2486	1	4	7
2487	0	4	2
2488	0	3	9
2489	1	2	12
2490	1	3	7
2491	0	4	2
2492	1	4	2
2493	1	1	4
2494	0	1	4
2495	1	5	1
2496	0	5	14
2497	1	6	18
2498	1	5	0
2499	1	6	1
2500	1	2	15
2501	1	6	13
2502	1	3	17
2503	1	2	7
2504	1	2	7
2505	0	2	14
2506	1	2	4
2507	0	3	3
2508	1	2	5
2509	1	2	7
2510	1	2	7
2511	0	4	14
2512	1	6	1
2513	1	6	14
2514	1	4	12
2515	0	4	6
2516	0	3	9
2517	1	2	7
2518	0	4	2
2519	0	6	2
2520	1	3	17
2521	1	1	11
2522	1	2	17
2523	0	6	9
2524	0	3	1
2525	1	6	13
2526	1	3	15
2527	1	6	0
2528	0	3	9
2529	1	1	0
2530	0	4	7
2531	0	6	13
2532	0	2	3
2533	0	5	6
2534	0	6	2
2535	1	6	13
2536	1	3	11
2537	1	6	13
2538	1	3	7
2539	0	4	6
2540	0	3	5
2541	0	4	13
2542	0	3	0
2543	1	4	1
2544	1	6	13
2545	0	6	13
2546	0	3	0
2547	0	3	6
2548	1	6	13
2549	1	5	7
2550	1	2	12
2551	0	2	9
2552	1	2	7
2553	1	2	1
2554	1	6	7
2555	1	2	4
2556	0	1	19
2557	1	6	17
2558	1	1	10
2559	0	4	6
2560	1	2	15
2561	1	1	0
2562	1	4	13
2563	0	3	20
2564	1	3	5
2565	1	3	17
2566	1	2	0
2567	1	2	17
2568	1	4	0
2569	0	6	14
2570	1	3	17
2571	1	3	14
2572	1	4	16
2573	1	5	6
2574	1	3	7
2575	1	1	17
2576	1	2	7
2577	1	5	7
2578	1	3	15
2579	0	4	1
2580	1	2	11
2581	0	2	1
2582	1	3	7
2583	0	6	1
2584	1	4	15
2585	1	2	20
2586	1	3	7
2587	0	6	13
2588	1	2	0
2589	1	1	4
2590	1	1	1
2591	1	5	7
2592	1	6	16
2593	1	3	7
2594	1	1	4
2595	1	5	7
2596	0	5	0
2597	1	2	17
2598	1	2	12
2599	1	2	14
2600	1	3	16
2601	1	4	12
2602	1	2	17
2603	1	2	0
2604	1	3	7
2605	1	5	7
2606	0	6	0
2607	0	2	1
2608	0	5	12
2609	1	4	7
2610	1	2	3
2611	0	4	3
2612	1	3	1
2613	1	2	7
2614	1	2	7
2615	1	3	7
2616	0	4	15
2617	0	1	4
2618	1	3	12
2619	1	1	4
2620	1	1	0
2621	0	3	6
2622	1	6	1
2623	0	3	0
2624	1	3	7
2625	1	6	1
2626	1	2	1
2627	0	2	2
2628	1	2	11
2629	0	1	5
2630	0	5	1
2631	1	6	0
2632	0	3	9
2633	1	6	1
2634	1	3	0
2635	1	1	12
2636	0	3	20
2637	1	2	14
2638	0	2	6
2639	1	3	12
2640	1	2	6
2641	1	2	0
2642	1	4	17
2643	1	1	15
2644	1	2	7
2645	1	4	17
2646	0	3	11
2647	1	2	17
2648	1	2	16
2649	1	4	7
2650	1	6	14
2651	1	3	20
2652	1	2	7
2653	0	3	9
2654	1	3	7
2655	1	6	13
2656	0	0	10
2657	1	2	7
2658	1	3	14
2659	1	6	17
2660	1	6	13
2661	1	2	17
2662	0	2	4
2663	1	3	7
2664	1	3	11
2665	1	4	16
2666	0	3	6
2667	0	2	4
2668	1	4	0
2669	1	3	6
2670	0	3	12
2671	1	3	7
2672	1	3	7
2673	1	2	4
2674	1	3	18
2675	1	6	20
2676	0	3	7
2677	1	2	6
2678	0	1	4
2679	1	2	12
2680	0	2	4
2681	1	1	4
2682	1	3	7
2683	0	1	0
2684	1	4	7
2685	1	2	0
2686	1	0	10
2687	1	2	17
2688	1	2	12
2689	1	2	7
2690	1	1	4
2691	0	1	4
2692	1	6	13
2693	1	1	4
2694	1	3	11
2695	1	2	7
2696	0	5	17
2697	0	2	2
2698	0	6	13
2699	1	2	7
2700	1	4	1
2701	1	4	6
2702	1	3	11
2703	1	6	13
2704	1	2	1
2705	0	2	1
2706	1	6	13
2707	1	2	7
2708	0	2	0
2709	1	3	17
2710	0	2	4
2711	0	1	19
2712	1	2	7
2713	1	1	4
2714	0	5	4
2715	0	5	4
2716	1	2	4
2717	0	2	4
2718	1	2	12
2719	1	3	0
2720	1	4	14
2721	1	3	7
2722	0	2	9
2723	0	4	2
2724	1	3	7
2725	1	4	11
2726	1	2	11
2727	1	3	12
2728	1	5	7
2729	1	3	11
2730	1	3	7
2731	1	4	17
2732	1	4	17
2733	0	1	4
2734	1	2	7
2735	1	4	12
2736	1	2	3
2737	0	5	2
2738	0	3	7
2739	1	4	17
2740	1	2	14
2741	1	2	17
2742	1	2	14
2743	1	1	17
2744	0	3	1
2745	1	5	14
2746	0	1	4
2747	1	2	4
2748	1	2	12
2749	0	2	15
2750	0	2	16
2751	1	2	15
2752	0	5	20
2753	1	5	12
2754	1	3	7
2755	1	1	4
2756	1	2	2
2757	1	6	8
2758	1	2	7
2759	1	6	0
2760	1	3	6
2761	1	5	16
2762	0	1	4
2763	1	2	7
2764	1	5	7
2765	1	4	7
2766	1	2	0
2767	1	2	17
2768	1	2	7
2769	1	3	1
2770	1	1	1
2771	1	3	17
2772	1	3	2
2773	1	2	1
2774	0	1	4
2775	1	2	14
2776	1	1	4
2777	1	6	13
2778	1	3	7
2779	1	2	17
2780	1	3	4
2781	0	1	4
2782	1	4	17
2783	1	5	20
2784	1	6	13
2785	1	2	4
2786	1	2	4
2787	1	6	1
2788	1	1	4
2789	1	2	20
2790	1	6	7
2791	1	1	4
2792	1	3	7
2793	1	2	2
2794	1	5	13
2795	1	2	14
2796	0	2	7
2797	1	3	20
2798	1	1	0
2799	0	1	4
2800	0	2	3
2801	1	3	20
2802	1	2	7
2803	0	3	0
2804	1	6	19
2805	1	0	10
2806	0	3	11
2807	1	6	16
2808	1	2	7
2809	0	0	10
2810	1	2	19
2811	1	2	17
2812	1	2	20
2813	1	3	7
2814	1	3	17
2815	1	2	7
2816	1	3	12
2817	1	2	12
2818	1	4	14
2819	0	3	0
2820	1	1	20
2821	1	5	7
2822	1	2	4
2823	1	1	4
2824	0	2	20
2825	1	3	12
2826	1	2	17
2827	1	1	4
2828	1	4	20
2829	1	3	7
2830	1	2	0
2831	1	2	17
2832	1	2	15
2833	1	3	1
2834	1	3	20
2835	1	2	12
2836	1	1	0
2837	1	1	1
2838	1	2	17
2839	1	2	0
2840	1	5	12
2841	1	3	17
2842	0	2	4
2843	1	2	20
2844	1	2	4
2845	0	1	4
2846	1	1	4
2847	1	2	0
2848	1	4	11
2849	1	1	20
2850	0	2	7
2851	1	2	12
2852	1	0	1
2853	0	1	4
2854	1	2	4
2855	1	3	11
2856	1	2	0
2857	0	0	10
2858	1	1	1
2859	1	3	17
2860	1	2	15
2861	1	4	7
2862	0	2	2
2863	0	3	3
2864	0	2	6
2865	1	2	7
2866	1	4	17
2867	1	3	12
2868	1	5	17
2869	1	5	18
2870	0	2	14
2871	1	2	20
2872	0	1	4
2873	0	3	20
2874	1	2	2
2875	1	2	17
2876	1	3	1
2877	0	5	20
2878	1	1	4
2879	1	1	12
2880	0	2	12
2881	1	1	20
2882	1	1	20
2883	0	5	3
2884	0	1	1
2885	1	1	4
2886	1	2	3
2887	1	2	14
2888	1	3	3
2889	1	3	7
2890	0	1	4
2891	1	2	4
2892	1	2	1
2893	1	1	4
2894	1	2	11
2895	1	1	14
2896	1	2	5
2897	1	1	4
2898	1	3	14
2899	1	1	12
2900	1	2	17
2901	1	2	12
2902	1	2	16
2903	1	2	4
2904	1	3	17
2905	1	3	19
2906	0	3	5
2907	1	1	2
2908	1	2	7
2909	1	0	19
2910	0	2	4
2911	0	1	4
2912	0	3	20
2913	1	2	4
2914	1	2	7
2915	1	4	2
2916	1	2	0
2917	1	2	12
2918	1	1	17
2919	1	2	2
2920	1	5	1
2921	1	2	17
2922	1	3	12
2923	0	1	4
2924	0	2	4
2925	0	1	2
2926	1	2	12
2927	1	2	2
2928	1	1	2
2929	1	5	17
2930	1	1	4
2931	1	2	12
2932	1	3	11
2933	0	3	20
2934	1	2	0
2935	0	1	4
2936	0	1	4
2937	0	2	0
2938	0	2	15
2939	1	2	0
2940	1	3	12
2941	0	5	1
2942	1	3	12
2943	0	1	4
2944	0	3	17
2945	1	3	16
2946	0	2	0
2947	1	1	14
2948	1	2	17
2949	1	1	0
2950	0	3	14
2951	1	2	4
2952	1	2	20
2953	1	1	2
2954	1	3	14
2955	1	2	12
2956	1	1	4
2957	1	2	7
2958	1	3	17
2959	1	1	4
2960	1	5	17
2961	1	3	3
2962	0	1	4
2963	1	2	17
2964	0	3	4
2965	0	2	4
2966	1	2	0
2967	0	1	0
2968	1	2	7
2969	1	1	4
2970	1	2	4
2971	1	2	4
2972	0	1	4
2973	1	1	4
2974	1	3	11
2975	1	1	20
2976	0	1	4
2977	1	3	20
2978	1	3	2
2979	1	4	7
2980	1	4	6
2981	1	2	4
2982	1	1	4
2983	1	2	4
2984	1	1	4
2985	1	2	4
2986	1	1	4
2987	0	1	6
2988	1	3	12
2989	1	3	12
2990	1	5	1
2991	1	1	4
2992	1	1	19
2993	1	3	5
2994	1	2	15
2995	1	1	0
2996	0	3	16
2997	0	2	1
2998	1	2	7
2999	1	2	4
3000	1	1	4
3001	1	4	11
3002	1	1	15
3003	0	1	4
3004	1	2	17
3005	1	1	4
3006	1	3	0
3007	1	1	4
3008	0	3	3
3009	1	2	12
3010	1	2	1
3011	1	2	12
3012	1	4	17
3013	1	3	7
3014	1	6	6
3015	1	1	12
3016	0	3	9
3017	1	3	0
3018	1	5	12
3019	0	3	7
3020	0	4	15
3021	1	2	17
3022	0	2	7
3023	1	3	17
3024	0	3	0
3025	0	1	4
3026	1	1	4
3027	1	0	10
3028	1	1	4
3029	1	3	1
3030	1	1	4
3031	1	2	0
3032	1	1	4
3033	0	1	1
3034	0	2	7
3035	1	6	13
3036	0	2	2
3037	0	3	2
3038	0	5	3
3039	1	2	8
3040	1	2	4
3041	1	6	1
3042	1	1	2
3043	1	3	16
3044	1	4	1
3045	1	0	4
3046	0	2	4
3047	1	1	2
3048	0	5	0
3049	1	3	12
3050	1	1	17
3051	1	3	12
3052	0	2	3
3053	1	1	4
3054	0	2	3
3055	1	2	18
3056	0	2	12
3057	1	1	12
3058	1	3	0
3059	0	3	1
3060	1	4	2
3061	1	1	4
3062	1	1	4
3063	1	3	17
3064	0	1	4
3065	1	1	4
3066	0	2	0
3067	0	3	9
3068	1	1	4
3069	0	1	4
3070	1	2	1
3071	1	5	1
3072	1	2	0
3073	1	2	0
3074	0	2	11
3075	1	3	17
3076	1	1	4
3077	0	3	1
3078	0	2	1
3079	1	2	20
3080	1	2	7
3081	0	3	6
3082	0	5	0
3083	1	2	16
3084	1	2	4
3085	1	1	12
3086	0	0	1
3087	0	2	4
3088	1	4	16
3089	1	2	2
3090	0	2	0
3091	1	3	15
3092	0	4	20
3093	1	3	0
3094	0	2	3
3095	0	4	3
3096	0	2	5
3097	1	2	4
3098	1	2	17
3099	0	2	6
3100	1	1	15
3101	1	2	12
3102	1	2	20
3103	1	1	17
3104	1	3	12
3105	1	2	0
3106	1	2	17
3107	1	5	6
3108	0	2	11
3109	1	2	0
3110	1	1	4
3111	1	1	12
3112	1	2	10
3113	1	1	5
3114	1	3	17
3115	1	2	12
3116	1	3	0
3117	1	2	0
3118	1	4	1
3119	1	1	4
3120	1	2	2
3121	0	2	7
3122	1	2	2
3123	1	2	12
3124	1	2	7
3125	1	2	2
3126	0	2	0
3127	1	1	2
3128	1	2	7
3129	1	2	7
3130	0	2	2
3131	1	3	7
3132	1	1	4
3133	1	1	4
3134	1	2	15
3135	0	2	4
3136	1	2	11
3137	1	3	17
3138	1	6	13
3139	0	2	4
3140	1	2	14
3141	1	2	20
3142	0	5	16
3143	0	2	7
3144	1	1	4
3145	1	2	0
3146	1	2	14
3147	1	1	20
3148	1	1	4
3149	0	2	3
3150	0	2	0
3151	1	1	4
3152	0	2	4
3153	0	2	4
3154	1	2	7
3155	1	3	7
3156	1	2	12
3157	1	2	15
3158	0	2	15
3159	1	2	17
3160	1	2	7
3161	1	2	1
3162	1	1	15
3163	1	1	12
3164	1	3	7
3165	1	1	4
3166	1	2	2
3167	0	3	5
3168	1	5	0
3169	1	2	0
3170	0	5	3
3171	1	1	12
3172	1	2	12
3173	0	1	14
3174	1	3	16
3175	1	2	17
3176	0	2	6
3177	0	3	5
3178	0	1	20
3179	1	2	14
3180	1	2	12
3181	1	2	12
3182	1	5	7
3183	0	2	18
3184	1	1	7
3185	1	5	1
3186	1	3	12
3187	1	6	13
3188	1	2	16
3189	1	0	17
3190	1	2	12
3191	1	1	4
3192	1	2	0
3193	1	2	15
3194	1	1	4
3195	0	1	4
3196	0	1	14
3197	1	2	12
3198	1	1	0
3199	0	2	1
3200	1	4	7
3201	0	1	4
3202	1	3	0
3203	1	4	16
3204	0	3	16
3205	1	1	20
3206	1	3	7
3207	1	2	14
3208	1	2	0
3209	0	4	0
3210	1	5	16
3211	0	2	17
3212	0	2	1
3213	0	6	7
3214	0	5	13
3215	1	3	1
3216	0	3	0
3217	1	6	6
3218	0	1	4
3219	1	3	7
3220	1	2	0
